From       To         Volume          Cost      
54         72         0.0             0.0       
72         54         0.0             0.0       
55         56         0.0             0.0       
56         55         0.0             0.0       
55         73         0.0             0.0       
73         55         0.0             0.0       
56         57         0.0             0.0       
57         56         0.0             0.0       
56         74         0.0             0.0       
74         56         0.0             0.0       
57         58         0.0             0.0       
58         57         0.0             0.0       
57         75         0.0             0.0       
75         57         0.0             0.0       
58         59         0.0             0.0       
59         58         0.0             0.0       
58         76         0.0             0.0       
76         58         0.0             0.0       
59         60         0.0             0.0       
60         59         0.0             0.0       
59         77         0.0             0.0       
77         59         0.0             0.0       
60         61         0.0             0.0       
61         60         0.0             0.0       
60         78         0.0             0.0       
78         60         0.0             0.0       
61         62         0.0             0.0       
62         61         0.0             0.0       
61         79         0.0             0.0       
79         61         0.0             0.0       
62         63         0.0             0.0       
63         62         0.0             0.0       
62         80         0.0             0.0       
80         62         0.0             0.0       
63         64         0.0             0.0       
64         63         0.0             0.0       
63         81         0.0             0.0       
81         63         0.0             0.0       
64         65         0.0             0.0       
65         64         0.0             0.0       
64         82         0.0             0.0       
82         64         0.0             0.0       
65         66         0.0             0.0       
66         65         0.0             0.0       
65         83         0.0             0.0       
83         65         0.0             0.0       
66         67         0.0             0.0       
67         66         0.0             0.0       
66         84         0.0             0.0       
84         66         0.0             0.0       
67         68         0.0             0.0       
68         67         0.0             0.0       
67         85         0.0             0.0       
85         67         0.0             0.0       
68         69         0.0             0.0       
69         68         0.0             0.0       
68         86         0.0             0.0       
86         68         0.0             0.0       
69         70         0.0             0.0       
70         69         0.0             0.0       
69         87         0.0             0.0       
87         69         0.0             0.0       
70         71         0.0             0.0       
71         70         0.0             0.0       
70         88         0.0             0.0       
88         70         0.0             0.0       
71         89         0.0             0.0       
89         71         0.0             0.0       
72         73         0.0             0.0       
73         72         0.0             0.0       
72         90         0.0             0.0       
90         72         0.0             0.0       
73         74         0.0             0.0       
74         73         0.0             0.0       
73         91         0.0             0.0       
91         73         0.0             0.0       
74         75         0.0             0.0       
75         74         0.0             0.0       
74         92         0.0             0.0       
92         74         0.0             0.0       
75         76         0.0             0.0       
76         75         0.0             0.0       
75         93         0.0             0.0       
93         75         0.0             0.0       
76         77         0.0             0.0       
77         76         0.0             0.0       
76         94         0.0             0.0       
94         76         0.0             0.0       
77         78         0.0             0.0       
78         77         0.0             0.0       
77         95         0.0             0.0       
95         77         0.0             0.0       
78         79         0.0             0.0       
79         78         0.0             0.0       
78         96         0.0             0.0       
96         78         0.0             0.0       
79         80         0.0             0.0       
80         79         0.0             0.0       
79         97         0.0             0.0       
97         79         0.0             0.0       
80         81         0.0             0.0       
81         80         0.0             0.0       
80         98         0.0             0.0       
98         80         0.0             0.0       
81         82         0.0             0.0       
82         81         0.0             0.0       
81         99         0.0             0.0       
99         81         0.0             0.0       
82         83         0.0             0.0       
83         82         0.0             0.0       
82         100        0.0             0.0       
100        82         0.0             0.0       
83         84         0.0             0.0       
84         83         0.0             0.0       
83         101        0.0             0.0       
101        83         0.0             0.0       
84         85         0.0             0.0       
85         84         0.0             0.0       
84         102        0.0             0.0       
102        84         0.0             0.0       
85         86         0.0             0.0       
86         85         0.0             0.0       
85         103        0.0             0.0       
103        85         0.0             0.0       
86         87         0.0             0.0       
87         86         0.0             0.0       
86         104        0.0             0.0       
104        86         0.0             0.0       
87         88         0.0             0.0       
88         87         0.0             0.0       
87         105        0.0             0.0       
105        87         0.0             0.0       
88         89         0.0             0.0       
89         88         0.0             0.0       
88         106        0.0             0.0       
106        88         0.0             0.0       
89         107        0.0             0.0       
107        89         0.0             0.0       
90         91         0.0             0.0       
91         90         0.0             0.0       
91         92         0.0             0.0       
92         91         0.0             0.0       
92         93         0.0             0.0       
93         92         0.0             0.0       
93         94         0.0             0.0       
94         93         0.0             0.0       
94         95         0.0             0.0       
95         94         0.0             0.0       
95         96         0.0             0.0       
96         95         0.0             0.0       
96         97         0.0             0.0       
97         96         0.0             0.0       
97         98         0.0             0.0       
98         97         0.0             0.0       
98         99         0.0             0.0       
99         98         0.0             0.0       
99         100        0.0             0.0       
100        99         0.0             0.0       
100        101        0.0             0.0       
101        100        0.0             0.0       
101        102        0.0             0.0       
102        101        0.0             0.0       
102        103        0.0             0.0       
103        102        0.0             0.0       
103        104        0.0             0.0       
104        103        0.0             0.0       
104        105        0.0             0.0       
105        104        0.0             0.0       
105        106        0.0             0.0       
106        105        0.0             0.0       
106        107        0.0             0.0       
107        106        0.0             0.0       
