From       To         Volume          Cost      
54         55         0.0             0.0       
55         54         0.0             0.0       
54         79         0.0             0.0       
79         54         0.0             0.0       
55         56         0.0             0.0       
56         55         0.0             0.0       
55         80         0.0             0.0       
80         55         0.0             0.0       
56         57         0.0             0.0       
57         56         0.0             0.0       
56         81         0.0             0.0       
81         56         0.0             0.0       
57         58         0.0             0.0       
58         57         0.0             0.0       
57         82         0.0             0.0       
82         57         0.0             0.0       
58         59         0.0             0.0       
59         58         0.0             0.0       
58         83         0.0             0.0       
83         58         0.0             0.0       
59         60         0.0             0.0       
60         59         0.0             0.0       
59         84         0.0             0.0       
84         59         0.0             0.0       
60         61         0.0             0.0       
61         60         0.0             0.0       
60         85         0.0             0.0       
85         60         0.0             0.0       
61         62         0.0             0.0       
62         61         0.0             0.0       
61         86         0.0             0.0       
86         61         0.0             0.0       
62         63         0.0             0.0       
63         62         0.0             0.0       
62         87         0.0             0.0       
87         62         0.0             0.0       
63         64         0.0             0.0       
64         63         0.0             0.0       
63         88         0.0             0.0       
88         63         0.0             0.0       
64         65         0.0             0.0       
65         64         0.0             0.0       
64         89         0.0             0.0       
89         64         0.0             0.0       
65         66         0.0             0.0       
66         65         0.0             0.0       
65         90         0.0             0.0       
90         65         0.0             0.0       
66         67         0.0             0.0       
67         66         0.0             0.0       
66         91         0.0             0.0       
91         66         0.0             0.0       
67         68         0.0             0.0       
68         67         0.0             0.0       
67         92         0.0             0.0       
92         67         0.0             0.0       
68         69         0.0             0.0       
69         68         0.0             0.0       
68         93         0.0             0.0       
93         68         0.0             0.0       
69         70         0.0             0.0       
70         69         0.0             0.0       
69         94         0.0             0.0       
94         69         0.0             0.0       
70         71         0.0             0.0       
71         70         0.0             0.0       
70         95         0.0             0.0       
95         70         0.0             0.0       
71         72         0.0             0.0       
72         71         0.0             0.0       
71         96         0.0             0.0       
96         71         0.0             0.0       
72         73         0.0             0.0       
73         72         0.0             0.0       
72         97         0.0             0.0       
97         72         0.0             0.0       
73         74         0.0             0.0       
74         73         0.0             0.0       
73         98         0.0             0.0       
98         73         0.0             0.0       
74         99         0.0             0.0       
99         74         0.0             0.0       
75         76         0.0             0.0       
76         75         0.0             0.0       
75         100        0.0             0.0       
100        75         0.0             0.0       
76         77         0.0             0.0       
77         76         0.0             0.0       
76         101        0.0             0.0       
101        76         0.0             0.0       
77         78         0.0             0.0       
78         77         0.0             0.0       
77         102        0.0             0.0       
102        77         0.0             0.0       
78         79         0.0             0.0       
79         78         0.0             0.0       
78         103        0.0             0.0       
103        78         0.0             0.0       
79         80         0.0             0.0       
80         79         0.0             0.0       
79         104        0.0             0.0       
104        79         0.0             0.0       
80         81         0.0             0.0       
81         80         0.0             0.0       
80         105        0.0             0.0       
105        80         0.0             0.0       
81         82         0.0             0.0       
82         81         0.0             0.0       
81         106        0.0             0.0       
106        81         0.0             0.0       
82         83         0.0             0.0       
83         82         0.0             0.0       
82         107        0.0             0.0       
107        82         0.0             0.0       
83         84         0.0             0.0       
84         83         0.0             0.0       
83         108        0.0             0.0       
108        83         0.0             0.0       
84         85         0.0             0.0       
85         84         0.0             0.0       
84         109        0.0             0.0       
109        84         0.0             0.0       
85         86         0.0             0.0       
86         85         0.0             0.0       
85         110        0.0             0.0       
110        85         0.0             0.0       
86         87         0.0             0.0       
87         86         0.0             0.0       
86         111        0.0             0.0       
111        86         0.0             0.0       
87         88         0.0             0.0       
88         87         0.0             0.0       
87         112        0.0             0.0       
112        87         0.0             0.0       
88         89         0.0             0.0       
89         88         0.0             0.0       
88         113        0.0             0.0       
113        88         0.0             0.0       
89         90         0.0             0.0       
90         89         0.0             0.0       
89         114        0.0             0.0       
114        89         0.0             0.0       
90         91         0.0             0.0       
91         90         0.0             0.0       
90         115        0.0             0.0       
115        90         0.0             0.0       
91         92         0.0             0.0       
92         91         0.0             0.0       
91         116        0.0             0.0       
116        91         0.0             0.0       
92         93         0.0             0.0       
93         92         0.0             0.0       
92         117        0.0             0.0       
117        92         0.0             0.0       
93         94         0.0             0.0       
94         93         0.0             0.0       
93         118        0.0             0.0       
118        93         0.0             0.0       
94         95         0.0             0.0       
95         94         0.0             0.0       
94         119        0.0             0.0       
119        94         0.0             0.0       
95         96         0.0             0.0       
96         95         0.0             0.0       
95         120        0.0             0.0       
120        95         0.0             0.0       
96         97         0.0             0.0       
97         96         0.0             0.0       
96         121        0.0             0.0       
121        96         0.0             0.0       
97         98         0.0             0.0       
98         97         0.0             0.0       
97         122        0.0             0.0       
122        97         0.0             0.0       
98         99         0.0             0.0       
99         98         0.0             0.0       
98         123        0.0             0.0       
123        98         0.0             0.0       
99         124        0.0             0.0       
124        99         0.0             0.0       
100        101        0.0             0.0       
101        100        0.0             0.0       
100        125        0.0             0.0       
125        100        0.0             0.0       
101        102        0.0             0.0       
102        101        0.0             0.0       
101        126        0.0             0.0       
126        101        0.0             0.0       
102        103        0.0             0.0       
103        102        0.0             0.0       
102        127        0.0             0.0       
127        102        0.0             0.0       
103        104        0.0             0.0       
104        103        0.0             0.0       
103        128        0.0             0.0       
128        103        0.0             0.0       
104        105        0.0             0.0       
105        104        0.0             0.0       
104        129        0.0             0.0       
129        104        0.0             0.0       
105        106        0.0             0.0       
106        105        0.0             0.0       
105        130        0.0             0.0       
130        105        0.0             0.0       
106        107        0.0             0.0       
107        106        0.0             0.0       
106        131        0.0             0.0       
131        106        0.0             0.0       
107        108        0.0             0.0       
108        107        0.0             0.0       
107        132        0.0             0.0       
132        107        0.0             0.0       
108        109        0.0             0.0       
109        108        0.0             0.0       
108        133        0.0             0.0       
133        108        0.0             0.0       
109        110        0.0             0.0       
110        109        0.0             0.0       
109        134        0.0             0.0       
134        109        0.0             0.0       
110        111        0.0             0.0       
111        110        0.0             0.0       
110        135        0.0             0.0       
135        110        0.0             0.0       
111        112        0.0             0.0       
112        111        0.0             0.0       
111        136        0.0             0.0       
136        111        0.0             0.0       
112        113        0.0             0.0       
113        112        0.0             0.0       
112        137        0.0             0.0       
137        112        0.0             0.0       
113        114        0.0             0.0       
114        113        0.0             0.0       
113        138        0.0             0.0       
138        113        0.0             0.0       
114        115        0.0             0.0       
115        114        0.0             0.0       
114        139        0.0             0.0       
139        114        0.0             0.0       
115        116        0.0             0.0       
116        115        0.0             0.0       
115        140        0.0             0.0       
140        115        0.0             0.0       
116        117        0.0             0.0       
117        116        0.0             0.0       
116        141        0.0             0.0       
141        116        0.0             0.0       
117        118        0.0             0.0       
118        117        0.0             0.0       
117        142        0.0             0.0       
142        117        0.0             0.0       
118        119        0.0             0.0       
119        118        0.0             0.0       
118        143        0.0             0.0       
143        118        0.0             0.0       
119        120        0.0             0.0       
120        119        0.0             0.0       
119        144        0.0             0.0       
144        119        0.0             0.0       
120        121        0.0             0.0       
121        120        0.0             0.0       
120        145        0.0             0.0       
145        120        0.0             0.0       
121        122        0.0             0.0       
122        121        0.0             0.0       
121        146        0.0             0.0       
146        121        0.0             0.0       
122        123        0.0             0.0       
123        122        0.0             0.0       
122        147        0.0             0.0       
147        122        0.0             0.0       
123        124        0.0             0.0       
124        123        0.0             0.0       
123        148        0.0             0.0       
148        123        0.0             0.0       
124        149        0.0             0.0       
149        124        0.0             0.0       
125        126        0.0             0.0       
126        125        0.0             0.0       
125        150        0.0             0.0       
150        125        0.0             0.0       
126        127        0.0             0.0       
127        126        0.0             0.0       
126        151        0.0             0.0       
151        126        0.0             0.0       
127        128        0.0             0.0       
128        127        0.0             0.0       
127        152        0.0             0.0       
152        127        0.0             0.0       
128        129        0.0             0.0       
129        128        0.0             0.0       
128        153        0.0             0.0       
153        128        0.0             0.0       
129        130        0.0             0.0       
130        129        0.0             0.0       
129        154        0.0             0.0       
154        129        0.0             0.0       
130        131        0.0             0.0       
131        130        0.0             0.0       
130        155        0.0             0.0       
155        130        0.0             0.0       
131        132        0.0             0.0       
132        131        0.0             0.0       
131        156        0.0             0.0       
156        131        0.0             0.0       
132        133        0.0             0.0       
133        132        0.0             0.0       
132        157        0.0             0.0       
157        132        0.0             0.0       
133        134        0.0             0.0       
134        133        0.0             0.0       
133        158        0.0             0.0       
158        133        0.0             0.0       
134        135        0.0             0.0       
135        134        0.0             0.0       
134        159        0.0             0.0       
159        134        0.0             0.0       
135        136        0.0             0.0       
136        135        0.0             0.0       
135        160        0.0             0.0       
160        135        0.0             0.0       
136        137        0.0             0.0       
137        136        0.0             0.0       
136        161        0.0             0.0       
161        136        0.0             0.0       
137        138        0.0             0.0       
138        137        0.0             0.0       
137        162        0.0             0.0       
162        137        0.0             0.0       
138        139        0.0             0.0       
139        138        0.0             0.0       
138        163        0.0             0.0       
163        138        0.0             0.0       
139        140        0.0             0.0       
140        139        0.0             0.0       
139        164        0.0             0.0       
164        139        0.0             0.0       
140        141        0.0             0.0       
141        140        0.0             0.0       
140        165        0.0             0.0       
165        140        0.0             0.0       
141        142        0.0             0.0       
142        141        0.0             0.0       
141        166        0.0             0.0       
166        141        0.0             0.0       
142        143        0.0             0.0       
143        142        0.0             0.0       
142        167        0.0             0.0       
167        142        0.0             0.0       
143        144        0.0             0.0       
144        143        0.0             0.0       
143        168        0.0             0.0       
168        143        0.0             0.0       
144        145        0.0             0.0       
145        144        0.0             0.0       
144        169        0.0             0.0       
169        144        0.0             0.0       
145        146        0.0             0.0       
146        145        0.0             0.0       
145        170        0.0             0.0       
170        145        0.0             0.0       
146        147        0.0             0.0       
147        146        0.0             0.0       
146        171        0.0             0.0       
171        146        0.0             0.0       
147        148        0.0             0.0       
148        147        0.0             0.0       
147        172        0.0             0.0       
172        147        0.0             0.0       
148        149        0.0             0.0       
149        148        0.0             0.0       
148        173        0.0             0.0       
173        148        0.0             0.0       
149        174        0.0             0.0       
174        149        0.0             0.0       
150        151        0.0             0.0       
151        150        0.0             0.0       
150        175        0.0             0.0       
175        150        0.0             0.0       
151        152        0.0             0.0       
152        151        0.0             0.0       
151        176        0.0             0.0       
176        151        0.0             0.0       
152        153        0.0             0.0       
153        152        0.0             0.0       
152        177        0.0             0.0       
177        152        0.0             0.0       
153        154        0.0             0.0       
154        153        0.0             0.0       
153        178        0.0             0.0       
178        153        0.0             0.0       
154        155        0.0             0.0       
155        154        0.0             0.0       
154        179        0.0             0.0       
179        154        0.0             0.0       
155        156        0.0             0.0       
156        155        0.0             0.0       
155        180        0.0             0.0       
180        155        0.0             0.0       
156        157        0.0             0.0       
157        156        0.0             0.0       
156        181        0.0             0.0       
181        156        0.0             0.0       
157        158        0.0             0.0       
158        157        0.0             0.0       
157        182        0.0             0.0       
182        157        0.0             0.0       
158        159        0.0             0.0       
159        158        0.0             0.0       
158        183        0.0             0.0       
183        158        0.0             0.0       
159        160        0.0             0.0       
160        159        0.0             0.0       
159        184        0.0             0.0       
184        159        0.0             0.0       
160        161        0.0             0.0       
161        160        0.0             0.0       
160        185        0.0             0.0       
185        160        0.0             0.0       
161        162        0.0             0.0       
162        161        0.0             0.0       
161        186        0.0             0.0       
186        161        0.0             0.0       
162        163        0.0             0.0       
163        162        0.0             0.0       
162        187        0.0             0.0       
187        162        0.0             0.0       
163        164        0.0             0.0       
164        163        0.0             0.0       
163        188        0.0             0.0       
188        163        0.0             0.0       
164        165        0.0             0.0       
165        164        0.0             0.0       
164        189        0.0             0.0       
189        164        0.0             0.0       
165        166        0.0             0.0       
166        165        0.0             0.0       
165        190        0.0             0.0       
190        165        0.0             0.0       
166        167        0.0             0.0       
167        166        0.0             0.0       
166        191        0.0             0.0       
191        166        0.0             0.0       
167        168        0.0             0.0       
168        167        0.0             0.0       
167        192        0.0             0.0       
192        167        0.0             0.0       
168        169        0.0             0.0       
169        168        0.0             0.0       
168        193        0.0             0.0       
193        168        0.0             0.0       
169        170        0.0             0.0       
170        169        0.0             0.0       
169        194        0.0             0.0       
194        169        0.0             0.0       
170        171        0.0             0.0       
171        170        0.0             0.0       
170        195        0.0             0.0       
195        170        0.0             0.0       
171        172        0.0             0.0       
172        171        0.0             0.0       
171        196        0.0             0.0       
196        171        0.0             0.0       
172        173        0.0             0.0       
173        172        0.0             0.0       
172        197        0.0             0.0       
197        172        0.0             0.0       
173        174        0.0             0.0       
174        173        0.0             0.0       
173        198        0.0             0.0       
198        173        0.0             0.0       
174        199        0.0             0.0       
199        174        0.0             0.0       
175        176        0.0             0.0       
176        175        0.0             0.0       
175        200        0.0             0.0       
200        175        0.0             0.0       
176        177        0.0             0.0       
177        176        0.0             0.0       
176        201        0.0             0.0       
201        176        0.0             0.0       
177        178        0.0             0.0       
178        177        0.0             0.0       
177        202        0.0             0.0       
202        177        0.0             0.0       
178        179        0.0             0.0       
179        178        0.0             0.0       
178        203        0.0             0.0       
203        178        0.0             0.0       
179        180        0.0             0.0       
180        179        0.0             0.0       
179        204        0.0             0.0       
204        179        0.0             0.0       
180        181        0.0             0.0       
181        180        0.0             0.0       
180        205        0.0             0.0       
205        180        0.0             0.0       
181        182        0.0             0.0       
182        181        0.0             0.0       
181        206        0.0             0.0       
206        181        0.0             0.0       
182        183        0.0             0.0       
183        182        0.0             0.0       
182        207        0.0             0.0       
207        182        0.0             0.0       
183        184        0.0             0.0       
184        183        0.0             0.0       
183        208        0.0             0.0       
208        183        0.0             0.0       
184        185        0.0             0.0       
185        184        0.0             0.0       
184        209        0.0             0.0       
209        184        0.0             0.0       
185        186        0.0             0.0       
186        185        0.0             0.0       
185        210        0.0             0.0       
210        185        0.0             0.0       
186        187        0.0             0.0       
187        186        0.0             0.0       
186        211        0.0             0.0       
211        186        0.0             0.0       
187        188        0.0             0.0       
188        187        0.0             0.0       
187        212        0.0             0.0       
212        187        0.0             0.0       
188        189        0.0             0.0       
189        188        0.0             0.0       
188        213        0.0             0.0       
213        188        0.0             0.0       
189        190        0.0             0.0       
190        189        0.0             0.0       
189        214        0.0             0.0       
214        189        0.0             0.0       
190        191        0.0             0.0       
191        190        0.0             0.0       
190        215        0.0             0.0       
215        190        0.0             0.0       
191        192        0.0             0.0       
192        191        0.0             0.0       
191        216        0.0             0.0       
216        191        0.0             0.0       
192        193        0.0             0.0       
193        192        0.0             0.0       
192        217        0.0             0.0       
217        192        0.0             0.0       
193        194        0.0             0.0       
194        193        0.0             0.0       
193        218        0.0             0.0       
218        193        0.0             0.0       
194        195        0.0             0.0       
195        194        0.0             0.0       
194        219        0.0             0.0       
219        194        0.0             0.0       
195        196        0.0             0.0       
196        195        0.0             0.0       
195        220        0.0             0.0       
220        195        0.0             0.0       
196        197        0.0             0.0       
197        196        0.0             0.0       
196        221        0.0             0.0       
221        196        0.0             0.0       
197        198        0.0             0.0       
198        197        0.0             0.0       
197        222        0.0             0.0       
222        197        0.0             0.0       
198        199        0.0             0.0       
199        198        0.0             0.0       
198        223        0.0             0.0       
223        198        0.0             0.0       
199        224        0.0             0.0       
224        199        0.0             0.0       
200        201        0.0             0.0       
201        200        0.0             0.0       
201        202        0.0             0.0       
202        201        0.0             0.0       
202        203        0.0             0.0       
203        202        0.0             0.0       
203        204        0.0             0.0       
204        203        0.0             0.0       
204        205        0.0             0.0       
205        204        0.0             0.0       
205        206        0.0             0.0       
206        205        0.0             0.0       
206        207        0.0             0.0       
207        206        0.0             0.0       
207        208        0.0             0.0       
208        207        0.0             0.0       
208        209        0.0             0.0       
209        208        0.0             0.0       
209        210        0.0             0.0       
210        209        0.0             0.0       
210        211        0.0             0.0       
211        210        0.0             0.0       
211        212        0.0             0.0       
212        211        0.0             0.0       
212        213        0.0             0.0       
213        212        0.0             0.0       
213        214        0.0             0.0       
214        213        0.0             0.0       
214        215        0.0             0.0       
215        214        0.0             0.0       
215        216        0.0             0.0       
216        215        0.0             0.0       
216        217        0.0             0.0       
217        216        0.0             0.0       
217        218        0.0             0.0       
218        217        0.0             0.0       
218        219        0.0             0.0       
219        218        0.0             0.0       
219        220        0.0             0.0       
220        219        0.0             0.0       
220        221        0.0             0.0       
221        220        0.0             0.0       
221        222        0.0             0.0       
222        221        0.0             0.0       
222        223        0.0             0.0       
223        222        0.0             0.0       
223        224        0.0             0.0       
224        223        0.0             0.0       
