From       To         Volume          Cost      
53         97         0.0             0.0       
97         53         0.0             0.0       
54         55         0.0             0.0       
55         54         0.0             0.0       
54         98         0.0             0.0       
98         54         0.0             0.0       
55         56         0.0             0.0       
56         55         0.0             0.0       
55         99         0.0             0.0       
99         55         0.0             0.0       
56         57         0.0             0.0       
57         56         0.0             0.0       
56         100        0.0             0.0       
100        56         0.0             0.0       
57         58         0.0             0.0       
58         57         0.0             0.0       
57         101        0.0             0.0       
101        57         0.0             0.0       
58         59         0.0             0.0       
59         58         0.0             0.0       
58         102        0.0             0.0       
102        58         0.0             0.0       
59         60         0.0             0.0       
60         59         0.0             0.0       
59         103        0.0             0.0       
103        59         0.0             0.0       
60         61         0.0             0.0       
61         60         0.0             0.0       
60         104        0.0             0.0       
104        60         0.0             0.0       
61         62         0.0             0.0       
62         61         0.0             0.0       
61         105        0.0             0.0       
105        61         0.0             0.0       
62         63         0.0             0.0       
63         62         0.0             0.0       
62         106        0.0             0.0       
106        62         0.0             0.0       
63         64         0.0             0.0       
64         63         0.0             0.0       
63         107        0.0             0.0       
107        63         0.0             0.0       
64         65         0.0             0.0       
65         64         0.0             0.0       
64         108        0.0             0.0       
108        64         0.0             0.0       
65         66         0.0             0.0       
66         65         0.0             0.0       
65         109        0.0             0.0       
109        65         0.0             0.0       
66         67         0.0             0.0       
67         66         0.0             0.0       
66         110        0.0             0.0       
110        66         0.0             0.0       
67         68         0.0             0.0       
68         67         0.0             0.0       
67         111        0.0             0.0       
111        67         0.0             0.0       
68         69         0.0             0.0       
69         68         0.0             0.0       
68         112        0.0             0.0       
112        68         0.0             0.0       
69         70         0.0             0.0       
70         69         0.0             0.0       
69         113        0.0             0.0       
113        69         0.0             0.0       
70         71         0.0             0.0       
71         70         0.0             0.0       
70         114        0.0             0.0       
114        70         0.0             0.0       
71         72         0.0             0.0       
72         71         0.0             0.0       
71         115        0.0             0.0       
115        71         0.0             0.0       
72         73         0.0             0.0       
73         72         0.0             0.0       
72         116        0.0             0.0       
116        72         0.0             0.0       
73         74         0.0             0.0       
74         73         0.0             0.0       
73         117        0.0             0.0       
117        73         0.0             0.0       
74         75         0.0             0.0       
75         74         0.0             0.0       
74         118        0.0             0.0       
118        74         0.0             0.0       
75         76         0.0             0.0       
76         75         0.0             0.0       
75         119        0.0             0.0       
119        75         0.0             0.0       
76         77         0.0             0.0       
77         76         0.0             0.0       
76         120        0.0             0.0       
120        76         0.0             0.0       
77         78         0.0             0.0       
78         77         0.0             0.0       
77         121        0.0             0.0       
121        77         0.0             0.0       
78         79         0.0             0.0       
79         78         0.0             0.0       
78         122        0.0             0.0       
122        78         0.0             0.0       
79         80         0.0             0.0       
80         79         0.0             0.0       
79         123        0.0             0.0       
123        79         0.0             0.0       
80         81         0.0             0.0       
81         80         0.0             0.0       
80         124        0.0             0.0       
124        80         0.0             0.0       
81         82         0.0             0.0       
82         81         0.0             0.0       
81         125        0.0             0.0       
125        81         0.0             0.0       
82         83         0.0             0.0       
83         82         0.0             0.0       
82         126        0.0             0.0       
126        82         0.0             0.0       
83         84         0.0             0.0       
84         83         0.0             0.0       
83         127        0.0             0.0       
127        83         0.0             0.0       
84         85         0.0             0.0       
85         84         0.0             0.0       
84         128        0.0             0.0       
128        84         0.0             0.0       
85         86         0.0             0.0       
86         85         0.0             0.0       
85         129        0.0             0.0       
129        85         0.0             0.0       
86         87         0.0             0.0       
87         86         0.0             0.0       
86         130        0.0             0.0       
130        86         0.0             0.0       
87         131        0.0             0.0       
131        87         0.0             0.0       
88         89         0.0             0.0       
89         88         0.0             0.0       
88         132        0.0             0.0       
132        88         0.0             0.0       
89         90         0.0             0.0       
90         89         0.0             0.0       
89         133        0.0             0.0       
133        89         0.0             0.0       
90         91         0.0             0.0       
91         90         0.0             0.0       
90         134        0.0             0.0       
134        90         0.0             0.0       
91         92         0.0             0.0       
92         91         0.0             0.0       
91         135        0.0             0.0       
135        91         0.0             0.0       
92         93         0.0             0.0       
93         92         0.0             0.0       
92         136        0.0             0.0       
136        92         0.0             0.0       
93         94         0.0             0.0       
94         93         0.0             0.0       
93         137        0.0             0.0       
137        93         0.0             0.0       
94         95         0.0             0.0       
95         94         0.0             0.0       
94         138        0.0             0.0       
138        94         0.0             0.0       
95         96         0.0             0.0       
96         95         0.0             0.0       
95         139        0.0             0.0       
139        95         0.0             0.0       
96         97         0.0             0.0       
97         96         0.0             0.0       
96         140        0.0             0.0       
140        96         0.0             0.0       
97         98         0.0             0.0       
98         97         0.0             0.0       
97         141        0.0             0.0       
141        97         0.0             0.0       
98         99         0.0             0.0       
99         98         0.0             0.0       
98         142        0.0             0.0       
142        98         0.0             0.0       
99         100        0.0             0.0       
100        99         0.0             0.0       
99         143        0.0             0.0       
143        99         0.0             0.0       
100        101        0.0             0.0       
101        100        0.0             0.0       
100        144        0.0             0.0       
144        100        0.0             0.0       
101        102        0.0             0.0       
102        101        0.0             0.0       
101        145        0.0             0.0       
145        101        0.0             0.0       
102        103        0.0             0.0       
103        102        0.0             0.0       
102        146        0.0             0.0       
146        102        0.0             0.0       
103        104        0.0             0.0       
104        103        0.0             0.0       
103        147        0.0             0.0       
147        103        0.0             0.0       
104        105        0.0             0.0       
105        104        0.0             0.0       
104        148        0.0             0.0       
148        104        0.0             0.0       
105        106        0.0             0.0       
106        105        0.0             0.0       
105        149        0.0             0.0       
149        105        0.0             0.0       
106        107        0.0             0.0       
107        106        0.0             0.0       
106        150        0.0             0.0       
150        106        0.0             0.0       
107        108        0.0             0.0       
108        107        0.0             0.0       
107        151        0.0             0.0       
151        107        0.0             0.0       
108        109        0.0             0.0       
109        108        0.0             0.0       
108        152        0.0             0.0       
152        108        0.0             0.0       
109        110        0.0             0.0       
110        109        0.0             0.0       
109        153        0.0             0.0       
153        109        0.0             0.0       
110        111        0.0             0.0       
111        110        0.0             0.0       
110        154        0.0             0.0       
154        110        0.0             0.0       
111        112        0.0             0.0       
112        111        0.0             0.0       
111        155        0.0             0.0       
155        111        0.0             0.0       
112        113        0.0             0.0       
113        112        0.0             0.0       
112        156        0.0             0.0       
156        112        0.0             0.0       
113        114        0.0             0.0       
114        113        0.0             0.0       
113        157        0.0             0.0       
157        113        0.0             0.0       
114        115        0.0             0.0       
115        114        0.0             0.0       
114        158        0.0             0.0       
158        114        0.0             0.0       
115        116        0.0             0.0       
116        115        0.0             0.0       
115        159        0.0             0.0       
159        115        0.0             0.0       
116        117        0.0             0.0       
117        116        0.0             0.0       
116        160        0.0             0.0       
160        116        0.0             0.0       
117        118        0.0             0.0       
118        117        0.0             0.0       
117        161        0.0             0.0       
161        117        0.0             0.0       
118        119        0.0             0.0       
119        118        0.0             0.0       
118        162        0.0             0.0       
162        118        0.0             0.0       
119        120        0.0             0.0       
120        119        0.0             0.0       
119        163        0.0             0.0       
163        119        0.0             0.0       
120        121        0.0             0.0       
121        120        0.0             0.0       
120        164        0.0             0.0       
164        120        0.0             0.0       
121        122        0.0             0.0       
122        121        0.0             0.0       
121        165        0.0             0.0       
165        121        0.0             0.0       
122        123        0.0             0.0       
123        122        0.0             0.0       
122        166        0.0             0.0       
166        122        0.0             0.0       
123        124        0.0             0.0       
124        123        0.0             0.0       
123        167        0.0             0.0       
167        123        0.0             0.0       
124        125        0.0             0.0       
125        124        0.0             0.0       
124        168        0.0             0.0       
168        124        0.0             0.0       
125        126        0.0             0.0       
126        125        0.0             0.0       
125        169        0.0             0.0       
169        125        0.0             0.0       
126        127        0.0             0.0       
127        126        0.0             0.0       
126        170        0.0             0.0       
170        126        0.0             0.0       
127        128        0.0             0.0       
128        127        0.0             0.0       
127        171        0.0             0.0       
171        127        0.0             0.0       
128        129        0.0             0.0       
129        128        0.0             0.0       
128        172        0.0             0.0       
172        128        0.0             0.0       
129        130        0.0             0.0       
130        129        0.0             0.0       
129        173        0.0             0.0       
173        129        0.0             0.0       
130        131        0.0             0.0       
131        130        0.0             0.0       
130        174        0.0             0.0       
174        130        0.0             0.0       
131        175        0.0             0.0       
175        131        0.0             0.0       
132        133        0.0             0.0       
133        132        0.0             0.0       
132        176        0.0             0.0       
176        132        0.0             0.0       
133        134        0.0             0.0       
134        133        0.0             0.0       
133        177        0.0             0.0       
177        133        0.0             0.0       
134        135        0.0             0.0       
135        134        0.0             0.0       
134        178        0.0             0.0       
178        134        0.0             0.0       
135        136        0.0             0.0       
136        135        0.0             0.0       
135        179        0.0             0.0       
179        135        0.0             0.0       
136        137        0.0             0.0       
137        136        0.0             0.0       
136        180        0.0             0.0       
180        136        0.0             0.0       
137        138        0.0             0.0       
138        137        0.0             0.0       
137        181        0.0             0.0       
181        137        0.0             0.0       
138        139        0.0             0.0       
139        138        0.0             0.0       
138        182        0.0             0.0       
182        138        0.0             0.0       
139        140        0.0             0.0       
140        139        0.0             0.0       
139        183        0.0             0.0       
183        139        0.0             0.0       
140        141        0.0             0.0       
141        140        0.0             0.0       
140        184        0.0             0.0       
184        140        0.0             0.0       
141        142        0.0             0.0       
142        141        0.0             0.0       
141        185        0.0             0.0       
185        141        0.0             0.0       
142        143        0.0             0.0       
143        142        0.0             0.0       
142        186        0.0             0.0       
186        142        0.0             0.0       
143        144        0.0             0.0       
144        143        0.0             0.0       
143        187        0.0             0.0       
187        143        0.0             0.0       
144        145        0.0             0.0       
145        144        0.0             0.0       
144        188        0.0             0.0       
188        144        0.0             0.0       
145        146        0.0             0.0       
146        145        0.0             0.0       
145        189        0.0             0.0       
189        145        0.0             0.0       
146        147        0.0             0.0       
147        146        0.0             0.0       
146        190        0.0             0.0       
190        146        0.0             0.0       
147        148        0.0             0.0       
148        147        0.0             0.0       
147        191        0.0             0.0       
191        147        0.0             0.0       
148        149        0.0             0.0       
149        148        0.0             0.0       
148        192        0.0             0.0       
192        148        0.0             0.0       
149        150        0.0             0.0       
150        149        0.0             0.0       
149        193        0.0             0.0       
193        149        0.0             0.0       
150        151        0.0             0.0       
151        150        0.0             0.0       
150        194        0.0             0.0       
194        150        0.0             0.0       
151        152        0.0             0.0       
152        151        0.0             0.0       
151        195        0.0             0.0       
195        151        0.0             0.0       
152        153        0.0             0.0       
153        152        0.0             0.0       
152        196        0.0             0.0       
196        152        0.0             0.0       
153        154        0.0             0.0       
154        153        0.0             0.0       
153        197        0.0             0.0       
197        153        0.0             0.0       
154        155        0.0             0.0       
155        154        0.0             0.0       
154        198        0.0             0.0       
198        154        0.0             0.0       
155        156        0.0             0.0       
156        155        0.0             0.0       
155        199        0.0             0.0       
199        155        0.0             0.0       
156        157        0.0             0.0       
157        156        0.0             0.0       
156        200        0.0             0.0       
200        156        0.0             0.0       
157        158        0.0             0.0       
158        157        0.0             0.0       
157        201        0.0             0.0       
201        157        0.0             0.0       
158        159        0.0             0.0       
159        158        0.0             0.0       
158        202        0.0             0.0       
202        158        0.0             0.0       
159        160        0.0             0.0       
160        159        0.0             0.0       
159        203        0.0             0.0       
203        159        0.0             0.0       
160        161        0.0             0.0       
161        160        0.0             0.0       
160        204        0.0             0.0       
204        160        0.0             0.0       
161        162        0.0             0.0       
162        161        0.0             0.0       
161        205        0.0             0.0       
205        161        0.0             0.0       
162        163        0.0             0.0       
163        162        0.0             0.0       
162        206        0.0             0.0       
206        162        0.0             0.0       
163        164        0.0             0.0       
164        163        0.0             0.0       
163        207        0.0             0.0       
207        163        0.0             0.0       
164        165        0.0             0.0       
165        164        0.0             0.0       
164        208        0.0             0.0       
208        164        0.0             0.0       
165        166        0.0             0.0       
166        165        0.0             0.0       
165        209        0.0             0.0       
209        165        0.0             0.0       
166        167        0.0             0.0       
167        166        0.0             0.0       
166        210        0.0             0.0       
210        166        0.0             0.0       
167        168        0.0             0.0       
168        167        0.0             0.0       
167        211        0.0             0.0       
211        167        0.0             0.0       
168        169        0.0             0.0       
169        168        0.0             0.0       
168        212        0.0             0.0       
212        168        0.0             0.0       
169        170        0.0             0.0       
170        169        0.0             0.0       
169        213        0.0             0.0       
213        169        0.0             0.0       
170        171        0.0             0.0       
171        170        0.0             0.0       
170        214        0.0             0.0       
214        170        0.0             0.0       
171        172        0.0             0.0       
172        171        0.0             0.0       
171        215        0.0             0.0       
215        171        0.0             0.0       
172        173        0.0             0.0       
173        172        0.0             0.0       
172        216        0.0             0.0       
216        172        0.0             0.0       
173        174        0.0             0.0       
174        173        0.0             0.0       
173        217        0.0             0.0       
217        173        0.0             0.0       
174        175        0.0             0.0       
175        174        0.0             0.0       
174        218        0.0             0.0       
218        174        0.0             0.0       
175        219        0.0             0.0       
219        175        0.0             0.0       
176        177        0.0             0.0       
177        176        0.0             0.0       
176        220        0.0             0.0       
220        176        0.0             0.0       
177        178        0.0             0.0       
178        177        0.0             0.0       
177        221        0.0             0.0       
221        177        0.0             0.0       
178        179        0.0             0.0       
179        178        0.0             0.0       
178        222        0.0             0.0       
222        178        0.0             0.0       
179        180        0.0             0.0       
180        179        0.0             0.0       
179        223        0.0             0.0       
223        179        0.0             0.0       
180        181        0.0             0.0       
181        180        0.0             0.0       
180        224        0.0             0.0       
224        180        0.0             0.0       
181        182        0.0             0.0       
182        181        0.0             0.0       
181        225        0.0             0.0       
225        181        0.0             0.0       
182        183        0.0             0.0       
183        182        0.0             0.0       
182        226        0.0             0.0       
226        182        0.0             0.0       
183        184        0.0             0.0       
184        183        0.0             0.0       
183        227        0.0             0.0       
227        183        0.0             0.0       
184        185        0.0             0.0       
185        184        0.0             0.0       
184        228        0.0             0.0       
228        184        0.0             0.0       
185        186        0.0             0.0       
186        185        0.0             0.0       
185        229        0.0             0.0       
229        185        0.0             0.0       
186        187        0.0             0.0       
187        186        0.0             0.0       
186        230        0.0             0.0       
230        186        0.0             0.0       
187        188        0.0             0.0       
188        187        0.0             0.0       
187        231        0.0             0.0       
231        187        0.0             0.0       
188        189        0.0             0.0       
189        188        0.0             0.0       
188        232        0.0             0.0       
232        188        0.0             0.0       
189        190        0.0             0.0       
190        189        0.0             0.0       
189        233        0.0             0.0       
233        189        0.0             0.0       
190        191        0.0             0.0       
191        190        0.0             0.0       
190        234        0.0             0.0       
234        190        0.0             0.0       
191        192        0.0             0.0       
192        191        0.0             0.0       
191        235        0.0             0.0       
235        191        0.0             0.0       
192        193        0.0             0.0       
193        192        0.0             0.0       
192        236        0.0             0.0       
236        192        0.0             0.0       
193        194        0.0             0.0       
194        193        0.0             0.0       
193        237        0.0             0.0       
237        193        0.0             0.0       
194        195        0.0             0.0       
195        194        0.0             0.0       
194        238        0.0             0.0       
238        194        0.0             0.0       
195        196        0.0             0.0       
196        195        0.0             0.0       
195        239        0.0             0.0       
239        195        0.0             0.0       
196        197        0.0             0.0       
197        196        0.0             0.0       
196        240        0.0             0.0       
240        196        0.0             0.0       
197        198        0.0             0.0       
198        197        0.0             0.0       
197        241        0.0             0.0       
241        197        0.0             0.0       
198        199        0.0             0.0       
199        198        0.0             0.0       
198        242        0.0             0.0       
242        198        0.0             0.0       
199        200        0.0             0.0       
200        199        0.0             0.0       
199        243        0.0             0.0       
243        199        0.0             0.0       
200        201        0.0             0.0       
201        200        0.0             0.0       
200        244        0.0             0.0       
244        200        0.0             0.0       
201        202        0.0             0.0       
202        201        0.0             0.0       
201        245        0.0             0.0       
245        201        0.0             0.0       
202        203        0.0             0.0       
203        202        0.0             0.0       
202        246        0.0             0.0       
246        202        0.0             0.0       
203        204        0.0             0.0       
204        203        0.0             0.0       
203        247        0.0             0.0       
247        203        0.0             0.0       
204        205        0.0             0.0       
205        204        0.0             0.0       
204        248        0.0             0.0       
248        204        0.0             0.0       
205        206        0.0             0.0       
206        205        0.0             0.0       
205        249        0.0             0.0       
249        205        0.0             0.0       
206        207        0.0             0.0       
207        206        0.0             0.0       
206        250        0.0             0.0       
250        206        0.0             0.0       
207        208        0.0             0.0       
208        207        0.0             0.0       
207        251        0.0             0.0       
251        207        0.0             0.0       
208        209        0.0             0.0       
209        208        0.0             0.0       
208        252        0.0             0.0       
252        208        0.0             0.0       
209        210        0.0             0.0       
210        209        0.0             0.0       
209        253        0.0             0.0       
253        209        0.0             0.0       
210        211        0.0             0.0       
211        210        0.0             0.0       
210        254        0.0             0.0       
254        210        0.0             0.0       
211        212        0.0             0.0       
212        211        0.0             0.0       
211        255        0.0             0.0       
255        211        0.0             0.0       
212        213        0.0             0.0       
213        212        0.0             0.0       
212        256        0.0             0.0       
256        212        0.0             0.0       
213        214        0.0             0.0       
214        213        0.0             0.0       
213        257        0.0             0.0       
257        213        0.0             0.0       
214        215        0.0             0.0       
215        214        0.0             0.0       
214        258        0.0             0.0       
258        214        0.0             0.0       
215        216        0.0             0.0       
216        215        0.0             0.0       
215        259        0.0             0.0       
259        215        0.0             0.0       
216        217        0.0             0.0       
217        216        0.0             0.0       
216        260        0.0             0.0       
260        216        0.0             0.0       
217        218        0.0             0.0       
218        217        0.0             0.0       
217        261        0.0             0.0       
261        217        0.0             0.0       
218        219        0.0             0.0       
219        218        0.0             0.0       
218        262        0.0             0.0       
262        218        0.0             0.0       
219        263        0.0             0.0       
263        219        0.0             0.0       
220        221        0.0             0.0       
221        220        0.0             0.0       
220        264        0.0             0.0       
264        220        0.0             0.0       
221        222        0.0             0.0       
222        221        0.0             0.0       
221        265        0.0             0.0       
265        221        0.0             0.0       
222        223        0.0             0.0       
223        222        0.0             0.0       
222        266        0.0             0.0       
266        222        0.0             0.0       
223        224        0.0             0.0       
224        223        0.0             0.0       
223        267        0.0             0.0       
267        223        0.0             0.0       
224        225        0.0             0.0       
225        224        0.0             0.0       
224        268        0.0             0.0       
268        224        0.0             0.0       
225        226        0.0             0.0       
226        225        0.0             0.0       
225        269        0.0             0.0       
269        225        0.0             0.0       
226        227        0.0             0.0       
227        226        0.0             0.0       
226        270        0.0             0.0       
270        226        0.0             0.0       
227        228        0.0             0.0       
228        227        0.0             0.0       
227        271        0.0             0.0       
271        227        0.0             0.0       
228        229        0.0             0.0       
229        228        0.0             0.0       
228        272        0.0             0.0       
272        228        0.0             0.0       
229        230        0.0             0.0       
230        229        0.0             0.0       
229        273        0.0             0.0       
273        229        0.0             0.0       
230        231        0.0             0.0       
231        230        0.0             0.0       
230        274        0.0             0.0       
274        230        0.0             0.0       
231        232        0.0             0.0       
232        231        0.0             0.0       
231        275        0.0             0.0       
275        231        0.0             0.0       
232        233        0.0             0.0       
233        232        0.0             0.0       
232        276        0.0             0.0       
276        232        0.0             0.0       
233        234        0.0             0.0       
234        233        0.0             0.0       
233        277        0.0             0.0       
277        233        0.0             0.0       
234        235        0.0             0.0       
235        234        0.0             0.0       
234        278        0.0             0.0       
278        234        0.0             0.0       
235        236        0.0             0.0       
236        235        0.0             0.0       
235        279        0.0             0.0       
279        235        0.0             0.0       
236        237        0.0             0.0       
237        236        0.0             0.0       
236        280        0.0             0.0       
280        236        0.0             0.0       
237        238        0.0             0.0       
238        237        0.0             0.0       
237        281        0.0             0.0       
281        237        0.0             0.0       
238        239        0.0             0.0       
239        238        0.0             0.0       
238        282        0.0             0.0       
282        238        0.0             0.0       
239        240        0.0             0.0       
240        239        0.0             0.0       
239        283        0.0             0.0       
283        239        0.0             0.0       
240        241        0.0             0.0       
241        240        0.0             0.0       
240        284        0.0             0.0       
284        240        0.0             0.0       
241        242        0.0             0.0       
242        241        0.0             0.0       
241        285        0.0             0.0       
285        241        0.0             0.0       
242        243        0.0             0.0       
243        242        0.0             0.0       
242        286        0.0             0.0       
286        242        0.0             0.0       
243        244        0.0             0.0       
244        243        0.0             0.0       
243        287        0.0             0.0       
287        243        0.0             0.0       
244        245        0.0             0.0       
245        244        0.0             0.0       
244        288        0.0             0.0       
288        244        0.0             0.0       
245        246        0.0             0.0       
246        245        0.0             0.0       
245        289        0.0             0.0       
289        245        0.0             0.0       
246        247        0.0             0.0       
247        246        0.0             0.0       
246        290        0.0             0.0       
290        246        0.0             0.0       
247        248        0.0             0.0       
248        247        0.0             0.0       
247        291        0.0             0.0       
291        247        0.0             0.0       
248        249        0.0             0.0       
249        248        0.0             0.0       
248        292        0.0             0.0       
292        248        0.0             0.0       
249        250        0.0             0.0       
250        249        0.0             0.0       
249        293        0.0             0.0       
293        249        0.0             0.0       
250        251        0.0             0.0       
251        250        0.0             0.0       
250        294        0.0             0.0       
294        250        0.0             0.0       
251        252        0.0             0.0       
252        251        0.0             0.0       
251        295        0.0             0.0       
295        251        0.0             0.0       
252        253        0.0             0.0       
253        252        0.0             0.0       
252        296        0.0             0.0       
296        252        0.0             0.0       
253        254        0.0             0.0       
254        253        0.0             0.0       
253        297        0.0             0.0       
297        253        0.0             0.0       
254        255        0.0             0.0       
255        254        0.0             0.0       
254        298        0.0             0.0       
298        254        0.0             0.0       
255        256        0.0             0.0       
256        255        0.0             0.0       
255        299        0.0             0.0       
299        255        0.0             0.0       
256        257        0.0             0.0       
257        256        0.0             0.0       
256        300        0.0             0.0       
300        256        0.0             0.0       
257        258        0.0             0.0       
258        257        0.0             0.0       
257        301        0.0             0.0       
301        257        0.0             0.0       
258        259        0.0             0.0       
259        258        0.0             0.0       
258        302        0.0             0.0       
302        258        0.0             0.0       
259        260        0.0             0.0       
260        259        0.0             0.0       
259        303        0.0             0.0       
303        259        0.0             0.0       
260        261        0.0             0.0       
261        260        0.0             0.0       
260        304        0.0             0.0       
304        260        0.0             0.0       
261        262        0.0             0.0       
262        261        0.0             0.0       
261        305        0.0             0.0       
305        261        0.0             0.0       
262        263        0.0             0.0       
263        262        0.0             0.0       
262        306        0.0             0.0       
306        262        0.0             0.0       
263        307        0.0             0.0       
307        263        0.0             0.0       
264        265        0.0             0.0       
265        264        0.0             0.0       
264        308        0.0             0.0       
308        264        0.0             0.0       
265        266        0.0             0.0       
266        265        0.0             0.0       
265        309        0.0             0.0       
309        265        0.0             0.0       
266        267        0.0             0.0       
267        266        0.0             0.0       
266        310        0.0             0.0       
310        266        0.0             0.0       
267        268        0.0             0.0       
268        267        0.0             0.0       
267        311        0.0             0.0       
311        267        0.0             0.0       
268        269        0.0             0.0       
269        268        0.0             0.0       
268        312        0.0             0.0       
312        268        0.0             0.0       
269        270        0.0             0.0       
270        269        0.0             0.0       
269        313        0.0             0.0       
313        269        0.0             0.0       
270        271        0.0             0.0       
271        270        0.0             0.0       
270        314        0.0             0.0       
314        270        0.0             0.0       
271        272        0.0             0.0       
272        271        0.0             0.0       
