From       To         Volume          Cost      
55         56         0.0             0.0       
56         55         0.0             0.0       
55         68         0.0             0.0       
68         55         0.0             0.0       
56         57         0.0             0.0       
57         56         0.0             0.0       
56         69         0.0             0.0       
69         56         0.0             0.0       
57         58         0.0             0.0       
58         57         0.0             0.0       
57         70         0.0             0.0       
70         57         0.0             0.0       
58         59         0.0             0.0       
59         58         0.0             0.0       
58         71         0.0             0.0       
71         58         0.0             0.0       
59         60         0.0             0.0       
60         59         0.0             0.0       
59         72         0.0             0.0       
72         59         0.0             0.0       
60         61         0.0             0.0       
61         60         0.0             0.0       
60         73         0.0             0.0       
73         60         0.0             0.0       
61         62         0.0             0.0       
62         61         0.0             0.0       
61         74         0.0             0.0       
74         61         0.0             0.0       
62         63         0.0             0.0       
63         62         0.0             0.0       
62         75         0.0             0.0       
75         62         0.0             0.0       
63         64         0.0             0.0       
64         63         0.0             0.0       
63         76         0.0             0.0       
76         63         0.0             0.0       
64         77         0.0             0.0       
77         64         0.0             0.0       
65         66         0.0             0.0       
66         65         0.0             0.0       
65         78         0.0             0.0       
78         65         0.0             0.0       
66         67         0.0             0.0       
67         66         0.0             0.0       
66         79         0.0             0.0       
79         66         0.0             0.0       
67         68         0.0             0.0       
68         67         0.0             0.0       
67         80         0.0             0.0       
80         67         0.0             0.0       
68         69         0.0             0.0       
69         68         0.0             0.0       
68         81         0.0             0.0       
81         68         0.0             0.0       
69         70         0.0             0.0       
70         69         0.0             0.0       
69         82         0.0             0.0       
82         69         0.0             0.0       
70         71         0.0             0.0       
71         70         0.0             0.0       
70         83         0.0             0.0       
83         70         0.0             0.0       
71         72         0.0             0.0       
72         71         0.0             0.0       
71         84         0.0             0.0       
84         71         0.0             0.0       
72         73         0.0             0.0       
73         72         0.0             0.0       
72         85         0.0             0.0       
85         72         0.0             0.0       
73         74         0.0             0.0       
74         73         0.0             0.0       
73         86         0.0             0.0       
86         73         0.0             0.0       
74         75         0.0             0.0       
75         74         0.0             0.0       
74         87         0.0             0.0       
87         74         0.0             0.0       
75         76         0.0             0.0       
76         75         0.0             0.0       
75         88         0.0             0.0       
88         75         0.0             0.0       
76         77         0.0             0.0       
77         76         0.0             0.0       
76         89         0.0             0.0       
89         76         0.0             0.0       
77         90         0.0             0.0       
90         77         0.0             0.0       
78         79         0.0             0.0       
79         78         0.0             0.0       
78         91         0.0             0.0       
91         78         0.0             0.0       
79         80         0.0             0.0       
80         79         0.0             0.0       
79         92         0.0             0.0       
92         79         0.0             0.0       
80         81         0.0             0.0       
81         80         0.0             0.0       
80         93         0.0             0.0       
93         80         0.0             0.0       
81         82         0.0             0.0       
82         81         0.0             0.0       
81         94         0.0             0.0       
94         81         0.0             0.0       
82         83         0.0             0.0       
83         82         0.0             0.0       
82         95         0.0             0.0       
95         82         0.0             0.0       
83         84         0.0             0.0       
84         83         0.0             0.0       
83         96         0.0             0.0       
96         83         0.0             0.0       
84         85         0.0             0.0       
85         84         0.0             0.0       
84         97         0.0             0.0       
97         84         0.0             0.0       
85         86         0.0             0.0       
86         85         0.0             0.0       
85         98         0.0             0.0       
98         85         0.0             0.0       
86         87         0.0             0.0       
87         86         0.0             0.0       
86         99         0.0             0.0       
99         86         0.0             0.0       
87         88         0.0             0.0       
88         87         0.0             0.0       
87         100        0.0             0.0       
100        87         0.0             0.0       
88         89         0.0             0.0       
89         88         0.0             0.0       
88         101        0.0             0.0       
101        88         0.0             0.0       
89         90         0.0             0.0       
90         89         0.0             0.0       
89         102        0.0             0.0       
102        89         0.0             0.0       
90         103        0.0             0.0       
103        90         0.0             0.0       
91         92         0.0             0.0       
92         91         0.0             0.0       
92         93         0.0             0.0       
93         92         0.0             0.0       
93         94         0.0             0.0       
94         93         0.0             0.0       
94         95         0.0             0.0       
95         94         0.0             0.0       
95         96         0.0             0.0       
96         95         0.0             0.0       
96         97         0.0             0.0       
97         96         0.0             0.0       
97         98         0.0             0.0       
98         97         0.0             0.0       
98         99         0.0             0.0       
99         98         0.0             0.0       
99         100        0.0             0.0       
100        99         0.0             0.0       
100        101        0.0             0.0       
101        100        0.0             0.0       
101        102        0.0             0.0       
102        101        0.0             0.0       
102        103        0.0             0.0       
103        102        0.0             0.0       
