From       To         Volume          Cost      
54         71         0.0             0.0       
71         54         0.0             0.0       
55         56         0.0             0.0       
56         55         0.0             0.0       
55         72         0.0             0.0       
72         55         0.0             0.0       
56         57         0.0             0.0       
57         56         0.0             0.0       
56         73         0.0             0.0       
73         56         0.0             0.0       
57         58         0.0             0.0       
58         57         0.0             0.0       
57         74         0.0             0.0       
74         57         0.0             0.0       
58         59         0.0             0.0       
59         58         0.0             0.0       
58         75         0.0             0.0       
75         58         0.0             0.0       
59         60         0.0             0.0       
60         59         0.0             0.0       
59         76         0.0             0.0       
76         59         0.0             0.0       
60         61         0.0             0.0       
61         60         0.0             0.0       
60         77         0.0             0.0       
77         60         0.0             0.0       
61         62         0.0             0.0       
62         61         0.0             0.0       
61         78         0.0             0.0       
78         61         0.0             0.0       
62         63         0.0             0.0       
63         62         0.0             0.0       
62         79         0.0             0.0       
79         62         0.0             0.0       
63         64         0.0             0.0       
64         63         0.0             0.0       
63         80         0.0             0.0       
80         63         0.0             0.0       
64         65         0.0             0.0       
65         64         0.0             0.0       
64         81         0.0             0.0       
81         64         0.0             0.0       
65         66         0.0             0.0       
66         65         0.0             0.0       
65         82         0.0             0.0       
82         65         0.0             0.0       
66         67         0.0             0.0       
67         66         0.0             0.0       
66         83         0.0             0.0       
83         66         0.0             0.0       
67         84         0.0             0.0       
84         67         0.0             0.0       
68         69         0.0             0.0       
69         68         0.0             0.0       
68         85         0.0             0.0       
85         68         0.0             0.0       
69         70         0.0             0.0       
70         69         0.0             0.0       
69         86         0.0             0.0       
86         69         0.0             0.0       
70         71         0.0             0.0       
71         70         0.0             0.0       
70         87         0.0             0.0       
87         70         0.0             0.0       
71         72         0.0             0.0       
72         71         0.0             0.0       
71         88         0.0             0.0       
88         71         0.0             0.0       
72         73         0.0             0.0       
73         72         0.0             0.0       
72         89         0.0             0.0       
89         72         0.0             0.0       
73         74         0.0             0.0       
74         73         0.0             0.0       
73         90         0.0             0.0       
90         73         0.0             0.0       
74         75         0.0             0.0       
75         74         0.0             0.0       
74         91         0.0             0.0       
91         74         0.0             0.0       
75         76         0.0             0.0       
76         75         0.0             0.0       
75         92         0.0             0.0       
92         75         0.0             0.0       
76         77         0.0             0.0       
77         76         0.0             0.0       
76         93         0.0             0.0       
93         76         0.0             0.0       
77         78         0.0             0.0       
78         77         0.0             0.0       
77         94         0.0             0.0       
94         77         0.0             0.0       
78         79         0.0             0.0       
79         78         0.0             0.0       
78         95         0.0             0.0       
95         78         0.0             0.0       
79         80         0.0             0.0       
80         79         0.0             0.0       
79         96         0.0             0.0       
96         79         0.0             0.0       
80         81         0.0             0.0       
81         80         0.0             0.0       
80         97         0.0             0.0       
97         80         0.0             0.0       
81         82         0.0             0.0       
82         81         0.0             0.0       
81         98         0.0             0.0       
98         81         0.0             0.0       
82         83         0.0             0.0       
83         82         0.0             0.0       
82         99         0.0             0.0       
99         82         0.0             0.0       
83         84         0.0             0.0       
84         83         0.0             0.0       
83         100        0.0             0.0       
100        83         0.0             0.0       
84         101        0.0             0.0       
101        84         0.0             0.0       
85         86         0.0             0.0       
86         85         0.0             0.0       
85         102        0.0             0.0       
102        85         0.0             0.0       
86         87         0.0             0.0       
87         86         0.0             0.0       
86         103        0.0             0.0       
103        86         0.0             0.0       
87         88         0.0             0.0       
88         87         0.0             0.0       
87         104        0.0             0.0       
104        87         0.0             0.0       
88         89         0.0             0.0       
89         88         0.0             0.0       
88         105        0.0             0.0       
105        88         0.0             0.0       
89         90         0.0             0.0       
90         89         0.0             0.0       
89         106        0.0             0.0       
106        89         0.0             0.0       
90         91         0.0             0.0       
91         90         0.0             0.0       
90         107        0.0             0.0       
107        90         0.0             0.0       
91         92         0.0             0.0       
92         91         0.0             0.0       
91         108        0.0             0.0       
108        91         0.0             0.0       
92         93         0.0             0.0       
93         92         0.0             0.0       
92         109        0.0             0.0       
109        92         0.0             0.0       
93         94         0.0             0.0       
94         93         0.0             0.0       
93         110        0.0             0.0       
110        93         0.0             0.0       
94         95         0.0             0.0       
95         94         0.0             0.0       
94         111        0.0             0.0       
111        94         0.0             0.0       
95         96         0.0             0.0       
96         95         0.0             0.0       
95         112        0.0             0.0       
112        95         0.0             0.0       
96         97         0.0             0.0       
97         96         0.0             0.0       
96         113        0.0             0.0       
113        96         0.0             0.0       
97         98         0.0             0.0       
98         97         0.0             0.0       
97         114        0.0             0.0       
114        97         0.0             0.0       
98         99         0.0             0.0       
99         98         0.0             0.0       
98         115        0.0             0.0       
115        98         0.0             0.0       
99         100        0.0             0.0       
100        99         0.0             0.0       
99         116        0.0             0.0       
116        99         0.0             0.0       
100        101        0.0             0.0       
101        100        0.0             0.0       
100        117        0.0             0.0       
117        100        0.0             0.0       
101        118        0.0             0.0       
118        101        0.0             0.0       
102        103        0.0             0.0       
103        102        0.0             0.0       
102        119        0.0             0.0       
119        102        0.0             0.0       
103        104        0.0             0.0       
104        103        0.0             0.0       
103        120        0.0             0.0       
120        103        0.0             0.0       
104        105        0.0             0.0       
105        104        0.0             0.0       
104        121        0.0             0.0       
121        104        0.0             0.0       
105        106        0.0             0.0       
106        105        0.0             0.0       
105        122        0.0             0.0       
122        105        0.0             0.0       
106        107        0.0             0.0       
107        106        0.0             0.0       
106        123        0.0             0.0       
123        106        0.0             0.0       
107        108        0.0             0.0       
108        107        0.0             0.0       
107        124        0.0             0.0       
124        107        0.0             0.0       
108        109        0.0             0.0       
109        108        0.0             0.0       
108        125        0.0             0.0       
125        108        0.0             0.0       
109        110        0.0             0.0       
110        109        0.0             0.0       
109        126        0.0             0.0       
126        109        0.0             0.0       
110        111        0.0             0.0       
111        110        0.0             0.0       
110        127        0.0             0.0       
127        110        0.0             0.0       
111        112        0.0             0.0       
112        111        0.0             0.0       
111        128        0.0             0.0       
128        111        0.0             0.0       
112        113        0.0             0.0       
113        112        0.0             0.0       
112        129        0.0             0.0       
129        112        0.0             0.0       
113        114        0.0             0.0       
114        113        0.0             0.0       
113        130        0.0             0.0       
130        113        0.0             0.0       
114        115        0.0             0.0       
115        114        0.0             0.0       
114        131        0.0             0.0       
131        114        0.0             0.0       
115        116        0.0             0.0       
116        115        0.0             0.0       
115        132        0.0             0.0       
132        115        0.0             0.0       
116        117        0.0             0.0       
117        116        0.0             0.0       
116        133        0.0             0.0       
133        116        0.0             0.0       
117        118        0.0             0.0       
118        117        0.0             0.0       
117        134        0.0             0.0       
134        117        0.0             0.0       
118        135        0.0             0.0       
135        118        0.0             0.0       
119        120        0.0             0.0       
120        119        0.0             0.0       
119        136        0.0             0.0       
136        119        0.0             0.0       
120        121        0.0             0.0       
121        120        0.0             0.0       
120        137        0.0             0.0       
137        120        0.0             0.0       
121        122        0.0             0.0       
122        121        0.0             0.0       
121        138        0.0             0.0       
138        121        0.0             0.0       
122        123        0.0             0.0       
123        122        0.0             0.0       
122        139        0.0             0.0       
139        122        0.0             0.0       
123        124        0.0             0.0       
124        123        0.0             0.0       
123        140        0.0             0.0       
140        123        0.0             0.0       
124        125        0.0             0.0       
125        124        0.0             0.0       
124        141        0.0             0.0       
141        124        0.0             0.0       
125        126        0.0             0.0       
126        125        0.0             0.0       
125        142        0.0             0.0       
142        125        0.0             0.0       
126        127        0.0             0.0       
127        126        0.0             0.0       
126        143        0.0             0.0       
143        126        0.0             0.0       
127        128        0.0             0.0       
128        127        0.0             0.0       
127        144        0.0             0.0       
144        127        0.0             0.0       
128        129        0.0             0.0       
129        128        0.0             0.0       
128        145        0.0             0.0       
145        128        0.0             0.0       
129        130        0.0             0.0       
130        129        0.0             0.0       
129        146        0.0             0.0       
146        129        0.0             0.0       
130        131        0.0             0.0       
131        130        0.0             0.0       
130        147        0.0             0.0       
147        130        0.0             0.0       
131        132        0.0             0.0       
132        131        0.0             0.0       
131        148        0.0             0.0       
148        131        0.0             0.0       
132        133        0.0             0.0       
133        132        0.0             0.0       
132        149        0.0             0.0       
149        132        0.0             0.0       
133        134        0.0             0.0       
134        133        0.0             0.0       
133        150        0.0             0.0       
150        133        0.0             0.0       
134        135        0.0             0.0       
135        134        0.0             0.0       
134        151        0.0             0.0       
151        134        0.0             0.0       
135        152        0.0             0.0       
152        135        0.0             0.0       
136        137        0.0             0.0       
137        136        0.0             0.0       
136        153        0.0             0.0       
153        136        0.0             0.0       
137        138        0.0             0.0       
138        137        0.0             0.0       
137        154        0.0             0.0       
154        137        0.0             0.0       
138        139        0.0             0.0       
139        138        0.0             0.0       
138        155        0.0             0.0       
155        138        0.0             0.0       
139        140        0.0             0.0       
140        139        0.0             0.0       
139        156        0.0             0.0       
156        139        0.0             0.0       
140        141        0.0             0.0       
141        140        0.0             0.0       
140        157        0.0             0.0       
157        140        0.0             0.0       
141        142        0.0             0.0       
142        141        0.0             0.0       
141        158        0.0             0.0       
158        141        0.0             0.0       
142        143        0.0             0.0       
143        142        0.0             0.0       
142        159        0.0             0.0       
159        142        0.0             0.0       
143        144        0.0             0.0       
144        143        0.0             0.0       
143        160        0.0             0.0       
160        143        0.0             0.0       
144        145        0.0             0.0       
145        144        0.0             0.0       
144        161        0.0             0.0       
161        144        0.0             0.0       
145        146        0.0             0.0       
146        145        0.0             0.0       
145        162        0.0             0.0       
162        145        0.0             0.0       
146        147        0.0             0.0       
147        146        0.0             0.0       
146        163        0.0             0.0       
163        146        0.0             0.0       
147        148        0.0             0.0       
148        147        0.0             0.0       
147        164        0.0             0.0       
164        147        0.0             0.0       
148        149        0.0             0.0       
149        148        0.0             0.0       
148        165        0.0             0.0       
165        148        0.0             0.0       
149        150        0.0             0.0       
150        149        0.0             0.0       
149        166        0.0             0.0       
166        149        0.0             0.0       
150        151        0.0             0.0       
151        150        0.0             0.0       
150        167        0.0             0.0       
167        150        0.0             0.0       
151        152        0.0             0.0       
152        151        0.0             0.0       
151        168        0.0             0.0       
168        151        0.0             0.0       
152        169        0.0             0.0       
169        152        0.0             0.0       
153        154        0.0             0.0       
154        153        0.0             0.0       
153        170        0.0             0.0       
170        153        0.0             0.0       
154        155        0.0             0.0       
155        154        0.0             0.0       
154        171        0.0             0.0       
171        154        0.0             0.0       
155        156        0.0             0.0       
156        155        0.0             0.0       
155        172        0.0             0.0       
172        155        0.0             0.0       
156        157        0.0             0.0       
157        156        0.0             0.0       
156        173        0.0             0.0       
173        156        0.0             0.0       
157        158        0.0             0.0       
158        157        0.0             0.0       
157        174        0.0             0.0       
174        157        0.0             0.0       
158        159        0.0             0.0       
159        158        0.0             0.0       
158        175        0.0             0.0       
175        158        0.0             0.0       
159        160        0.0             0.0       
160        159        0.0             0.0       
159        176        0.0             0.0       
176        159        0.0             0.0       
160        161        0.0             0.0       
161        160        0.0             0.0       
160        177        0.0             0.0       
177        160        0.0             0.0       
161        162        0.0             0.0       
162        161        0.0             0.0       
161        178        0.0             0.0       
178        161        0.0             0.0       
162        163        0.0             0.0       
163        162        0.0             0.0       
162        179        0.0             0.0       
179        162        0.0             0.0       
163        164        0.0             0.0       
164        163        0.0             0.0       
163        180        0.0             0.0       
180        163        0.0             0.0       
164        165        0.0             0.0       
165        164        0.0             0.0       
164        181        0.0             0.0       
181        164        0.0             0.0       
165        166        0.0             0.0       
166        165        0.0             0.0       
165        182        0.0             0.0       
182        165        0.0             0.0       
166        167        0.0             0.0       
167        166        0.0             0.0       
166        183        0.0             0.0       
183        166        0.0             0.0       
167        168        0.0             0.0       
168        167        0.0             0.0       
167        184        0.0             0.0       
184        167        0.0             0.0       
168        169        0.0             0.0       
169        168        0.0             0.0       
168        185        0.0             0.0       
185        168        0.0             0.0       
169        186        0.0             0.0       
186        169        0.0             0.0       
170        171        0.0             0.0       
171        170        0.0             0.0       
170        187        0.0             0.0       
187        170        0.0             0.0       
171        172        0.0             0.0       
172        171        0.0             0.0       
171        188        0.0             0.0       
188        171        0.0             0.0       
172        173        0.0             0.0       
173        172        0.0             0.0       
172        189        0.0             0.0       
189        172        0.0             0.0       
173        174        0.0             0.0       
174        173        0.0             0.0       
173        190        0.0             0.0       
190        173        0.0             0.0       
174        175        0.0             0.0       
175        174        0.0             0.0       
174        191        0.0             0.0       
191        174        0.0             0.0       
175        176        0.0             0.0       
176        175        0.0             0.0       
175        192        0.0             0.0       
192        175        0.0             0.0       
176        177        0.0             0.0       
177        176        0.0             0.0       
176        193        0.0             0.0       
193        176        0.0             0.0       
177        178        0.0             0.0       
178        177        0.0             0.0       
177        194        0.0             0.0       
194        177        0.0             0.0       
178        179        0.0             0.0       
179        178        0.0             0.0       
178        195        0.0             0.0       
195        178        0.0             0.0       
179        180        0.0             0.0       
180        179        0.0             0.0       
179        196        0.0             0.0       
196        179        0.0             0.0       
180        181        0.0             0.0       
181        180        0.0             0.0       
180        197        0.0             0.0       
197        180        0.0             0.0       
181        182        0.0             0.0       
182        181        0.0             0.0       
181        198        0.0             0.0       
198        181        0.0             0.0       
182        183        0.0             0.0       
183        182        0.0             0.0       
182        199        0.0             0.0       
199        182        0.0             0.0       
183        184        0.0             0.0       
184        183        0.0             0.0       
183        200        0.0             0.0       
200        183        0.0             0.0       
184        185        0.0             0.0       
185        184        0.0             0.0       
184        201        0.0             0.0       
201        184        0.0             0.0       
185        186        0.0             0.0       
186        185        0.0             0.0       
185        202        0.0             0.0       
202        185        0.0             0.0       
186        203        0.0             0.0       
203        186        0.0             0.0       
187        188        0.0             0.0       
188        187        0.0             0.0       
187        204        0.0             0.0       
204        187        0.0             0.0       
188        189        0.0             0.0       
189        188        0.0             0.0       
188        205        0.0             0.0       
205        188        0.0             0.0       
189        190        0.0             0.0       
190        189        0.0             0.0       
189        206        0.0             0.0       
206        189        0.0             0.0       
190        191        0.0             0.0       
191        190        0.0             0.0       
190        207        0.0             0.0       
207        190        0.0             0.0       
191        192        0.0             0.0       
192        191        0.0             0.0       
191        208        0.0             0.0       
208        191        0.0             0.0       
192        193        0.0             0.0       
193        192        0.0             0.0       
192        209        0.0             0.0       
209        192        0.0             0.0       
193        194        0.0             0.0       
194        193        0.0             0.0       
193        210        0.0             0.0       
210        193        0.0             0.0       
194        195        0.0             0.0       
195        194        0.0             0.0       
194        211        0.0             0.0       
211        194        0.0             0.0       
195        196        0.0             0.0       
196        195        0.0             0.0       
195        212        0.0             0.0       
212        195        0.0             0.0       
196        197        0.0             0.0       
197        196        0.0             0.0       
196        213        0.0             0.0       
213        196        0.0             0.0       
197        198        0.0             0.0       
198        197        0.0             0.0       
197        214        0.0             0.0       
214        197        0.0             0.0       
198        199        0.0             0.0       
199        198        0.0             0.0       
198        215        0.0             0.0       
215        198        0.0             0.0       
199        200        0.0             0.0       
200        199        0.0             0.0       
199        216        0.0             0.0       
216        199        0.0             0.0       
200        201        0.0             0.0       
201        200        0.0             0.0       
200        217        0.0             0.0       
217        200        0.0             0.0       
201        202        0.0             0.0       
202        201        0.0             0.0       
201        218        0.0             0.0       
218        201        0.0             0.0       
202        203        0.0             0.0       
203        202        0.0             0.0       
202        219        0.0             0.0       
219        202        0.0             0.0       
203        220        0.0             0.0       
220        203        0.0             0.0       
204        205        0.0             0.0       
205        204        0.0             0.0       
204        221        0.0             0.0       
221        204        0.0             0.0       
205        206        0.0             0.0       
206        205        0.0             0.0       
205        222        0.0             0.0       
222        205        0.0             0.0       
206        207        0.0             0.0       
207        206        0.0             0.0       
206        223        0.0             0.0       
223        206        0.0             0.0       
207        208        0.0             0.0       
208        207        0.0             0.0       
207        224        0.0             0.0       
224        207        0.0             0.0       
208        209        0.0             0.0       
209        208        0.0             0.0       
208        225        0.0             0.0       
225        208        0.0             0.0       
209        210        0.0             0.0       
210        209        0.0             0.0       
209        226        0.0             0.0       
226        209        0.0             0.0       
210        211        0.0             0.0       
211        210        0.0             0.0       
210        227        0.0             0.0       
227        210        0.0             0.0       
211        212        0.0             0.0       
212        211        0.0             0.0       
211        228        0.0             0.0       
228        211        0.0             0.0       
212        213        0.0             0.0       
213        212        0.0             0.0       
212        229        0.0             0.0       
229        212        0.0             0.0       
213        214        0.0             0.0       
214        213        0.0             0.0       
213        230        0.0             0.0       
230        213        0.0             0.0       
214        215        0.0             0.0       
215        214        0.0             0.0       
214        231        0.0             0.0       
231        214        0.0             0.0       
215        216        0.0             0.0       
216        215        0.0             0.0       
215        232        0.0             0.0       
232        215        0.0             0.0       
216        217        0.0             0.0       
217        216        0.0             0.0       
216        233        0.0             0.0       
233        216        0.0             0.0       
217        218        0.0             0.0       
218        217        0.0             0.0       
217        234        0.0             0.0       
234        217        0.0             0.0       
218        219        0.0             0.0       
219        218        0.0             0.0       
218        235        0.0             0.0       
235        218        0.0             0.0       
219        220        0.0             0.0       
220        219        0.0             0.0       
219        236        0.0             0.0       
236        219        0.0             0.0       
220        237        0.0             0.0       
237        220        0.0             0.0       
221        222        0.0             0.0       
222        221        0.0             0.0       
221        238        0.0             0.0       
238        221        0.0             0.0       
222        223        0.0             0.0       
223        222        0.0             0.0       
222        239        0.0             0.0       
239        222        0.0             0.0       
223        224        0.0             0.0       
224        223        0.0             0.0       
223        240        0.0             0.0       
240        223        0.0             0.0       
224        225        0.0             0.0       
225        224        0.0             0.0       
224        241        0.0             0.0       
241        224        0.0             0.0       
225        226        0.0             0.0       
226        225        0.0             0.0       
225        242        0.0             0.0       
242        225        0.0             0.0       
226        227        0.0             0.0       
227        226        0.0             0.0       
226        243        0.0             0.0       
243        226        0.0             0.0       
227        228        0.0             0.0       
228        227        0.0             0.0       
227        244        0.0             0.0       
244        227        0.0             0.0       
228        229        0.0             0.0       
229        228        0.0             0.0       
228        245        0.0             0.0       
245        228        0.0             0.0       
229        230        0.0             0.0       
230        229        0.0             0.0       
229        246        0.0             0.0       
246        229        0.0             0.0       
230        231        0.0             0.0       
231        230        0.0             0.0       
230        247        0.0             0.0       
247        230        0.0             0.0       
231        232        0.0             0.0       
232        231        0.0             0.0       
231        248        0.0             0.0       
248        231        0.0             0.0       
232        233        0.0             0.0       
233        232        0.0             0.0       
232        249        0.0             0.0       
249        232        0.0             0.0       
233        234        0.0             0.0       
234        233        0.0             0.0       
233        250        0.0             0.0       
250        233        0.0             0.0       
234        235        0.0             0.0       
235        234        0.0             0.0       
234        251        0.0             0.0       
251        234        0.0             0.0       
235        236        0.0             0.0       
236        235        0.0             0.0       
235        252        0.0             0.0       
252        235        0.0             0.0       
236        237        0.0             0.0       
237        236        0.0             0.0       
236        253        0.0             0.0       
253        236        0.0             0.0       
237        254        0.0             0.0       
254        237        0.0             0.0       
238        239        0.0             0.0       
239        238        0.0             0.0       
238        255        0.0             0.0       
255        238        0.0             0.0       
239        240        0.0             0.0       
240        239        0.0             0.0       
239        256        0.0             0.0       
256        239        0.0             0.0       
240        241        0.0             0.0       
241        240        0.0             0.0       
240        257        0.0             0.0       
257        240        0.0             0.0       
241        242        0.0             0.0       
242        241        0.0             0.0       
241        258        0.0             0.0       
258        241        0.0             0.0       
242        243        0.0             0.0       
243        242        0.0             0.0       
242        259        0.0             0.0       
259        242        0.0             0.0       
243        244        0.0             0.0       
244        243        0.0             0.0       
243        260        0.0             0.0       
260        243        0.0             0.0       
244        245        0.0             0.0       
245        244        0.0             0.0       
244        261        0.0             0.0       
261        244        0.0             0.0       
245        246        0.0             0.0       
246        245        0.0             0.0       
245        262        0.0             0.0       
262        245        0.0             0.0       
246        247        0.0             0.0       
247        246        0.0             0.0       
246        263        0.0             0.0       
263        246        0.0             0.0       
247        248        0.0             0.0       
248        247        0.0             0.0       
247        264        0.0             0.0       
264        247        0.0             0.0       
248        249        0.0             0.0       
249        248        0.0             0.0       
248        265        0.0             0.0       
265        248        0.0             0.0       
249        250        0.0             0.0       
250        249        0.0             0.0       
249        266        0.0             0.0       
266        249        0.0             0.0       
250        251        0.0             0.0       
251        250        0.0             0.0       
250        267        0.0             0.0       
267        250        0.0             0.0       
251        252        0.0             0.0       
252        251        0.0             0.0       
251        268        0.0             0.0       
268        251        0.0             0.0       
252        253        0.0             0.0       
253        252        0.0             0.0       
252        269        0.0             0.0       
269        252        0.0             0.0       
253        254        0.0             0.0       
254        253        0.0             0.0       
253        270        0.0             0.0       
270        253        0.0             0.0       
254        271        0.0             0.0       
271        254        0.0             0.0       
255        256        0.0             0.0       
256        255        0.0             0.0       
255        272        0.0             0.0       
272        255        0.0             0.0       
256        257        0.0             0.0       
257        256        0.0             0.0       
256        273        0.0             0.0       
273        256        0.0             0.0       
257        258        0.0             0.0       
258        257        0.0             0.0       
257        274        0.0             0.0       
274        257        0.0             0.0       
258        259        0.0             0.0       
259        258        0.0             0.0       
258        275        0.0             0.0       
275        258        0.0             0.0       
259        260        0.0             0.0       
260        259        0.0             0.0       
259        276        0.0             0.0       
276        259        0.0             0.0       
260        261        0.0             0.0       
261        260        0.0             0.0       
260        277        0.0             0.0       
277        260        0.0             0.0       
261        262        0.0             0.0       
262        261        0.0             0.0       
261        278        0.0             0.0       
278        261        0.0             0.0       
262        263        0.0             0.0       
263        262        0.0             0.0       
262        279        0.0             0.0       
279        262        0.0             0.0       
263        264        0.0             0.0       
264        263        0.0             0.0       
263        280        0.0             0.0       
280        263        0.0             0.0       
264        265        0.0             0.0       
265        264        0.0             0.0       
264        281        0.0             0.0       
281        264        0.0             0.0       
265        266        0.0             0.0       
266        265        0.0             0.0       
265        282        0.0             0.0       
282        265        0.0             0.0       
266        267        0.0             0.0       
267        266        0.0             0.0       
266        283        0.0             0.0       
283        266        0.0             0.0       
267        268        0.0             0.0       
268        267        0.0             0.0       
267        284        0.0             0.0       
284        267        0.0             0.0       
268        269        0.0             0.0       
269        268        0.0             0.0       
268        285        0.0             0.0       
285        268        0.0             0.0       
269        270        0.0             0.0       
270        269        0.0             0.0       
269        286        0.0             0.0       
286        269        0.0             0.0       
270        271        0.0             0.0       
271        270        0.0             0.0       
270        287        0.0             0.0       
287        270        0.0             0.0       
271        288        0.0             0.0       
288        271        0.0             0.0       
272        273        0.0             0.0       
273        272        0.0             0.0       
273        274        0.0             0.0       
274        273        0.0             0.0       
274        275        0.0             0.0       
275        274        0.0             0.0       
275        276        0.0             0.0       
276        275        0.0             0.0       
276        277        0.0             0.0       
277        276        0.0             0.0       
277        278        0.0             0.0       
278        277        0.0             0.0       
278        279        0.0             0.0       
279        278        0.0             0.0       
279        280        0.0             0.0       
280        279        0.0             0.0       
280        281        0.0             0.0       
281        280        0.0             0.0       
